fechas,hora,latitud,longitud
2016-03-24,15:33:00,38.3812,-28.5964
2016-03-24,15:33:00,38.3812,-28.5964
2016-03-24,16:11,38.3811,-28.5964
2016-03-24,17:12:09,38.419166,-28.725586
2016-04-15,17:20,37.62713333,-25.57183333
2016-04-15,17:20,37.62713333,-25.57183333
2016-04-15,17:35,37.63386667,-25.569125
2016-04-15,17:35,37.63386667,-25.569125
2016-04-16,11:34:00,37.7039,-25.624
2016-04-16,10:42,37.69396667,-25.61304167
2016-04-16,11:34:00,37.7039,-25.624
2016-04-16,10:31:00,37.688,-25.6166
2016-04-16,10:31:00,37.688,-25.6166
2016-04-17,14:16,37.65801667,-25.57795833
2016-04-17,14:16,37.65801667,-25.57795833
2016-04-17,17:45,37.61591667,-25.82725
2016-04-19,NA,38.375966,-28.155915
2016-04-20,10:23,37.61591667,-25.82725
2016-04-20,10:23,37.61591667,-25.82725
2016-04-20,14:54,37.65485,-25.67283333
2016-04-20,10:20:00,37.65,-25.6744
2016-04-20,10:15:04,37.65,-25.6744
2016-04-20,10:20:00,37.65,-25.6744
2016-04-20,14:54,37.65485,-25.67283333
2016-04-21,15:33,37.64661667,-25.69964167
2016-04-21,09:38:00,37.6836,-25.6846
2016-04-21,14:53:00,37.6927,-25.7046
2016-04-21,10:29:00,37.6798,-25.6122
2016-04-21,16:23,37.69688333,-25.727025
2016-04-21,09:57,37.677675,-25.61406667
2016-04-21,14:46,37.6927,-25.7046
2016-04-21,09:38:00,37.6836,-25.6846
2016-04-21,14:46:00,37.694,-25.7076
2016-04-21,10:29:00,37.6798,-25.6122
2016-04-21,15:33,37.64661667,-25.69964167
2016-04-21,14:46:00,37.694,-25.7076
2016-04-21,09:57,37.677675,-25.61406667
2016-04-21,16:23,37.69688333,-25.727025
2016-04-22,10:16:00,37.7297,-25.7987
2016-04-22,10:16:00,37.7297,-25.7987
2016-04-22,10:16:00,37.7298,-25.7987
2016-04-22,10:16:00,37.7298,-25.7987
2016-04-24,11:22:02,37.6703,-25.5878
2016-04-24,11:15:00,37.6703,-25.5878
2016-04-28,10:15,38.3998,-28.5471
2016-04-28,16:52:12,37.655718,-25.64438
2016-04-28,09:57:00,38.4595,-28.576
2016-04-28,16:47:00,37.64,-25.64
2016-04-28,09:33:00,38.4681,-28.5935
2016-04-28,09:44,38.468,-28.5935
2016-04-28,09:57:00,38.4595,-28.576
2016-04-28,11:24:57,38.289937,-28.710938
2016-04-28,09:12:48,38.289937,-28.710938
2016-04-28,09:12:58,38.593261,-28.571777
2016-04-28,16:47:00,37.64,-25.64
2016-04-28,09:33:00,38.4681,-28.5935
2016-04-29,09:03:55,38.384728,-28.857422
2016-04-30,09:31:00,38.5222,-28.6034
2016-04-30,09:31:00,38.5222,-28.6034
2016-04-30,10:46:01,38.384728,-28.813477
2016-04-30,09:24,38.5222,-28.6034
