fechas,hora,latitud,longitud
2012-07-22,15:17,37.64313333,-25.43423333
2012-07-22,14:43,37.6148,-25.46390833
2012-07-22,10:48,37.63287778,-25.34996111
2012-07-22,13:36:00,37.6519,-25.2513
2012-07-22,14:35:00,37.6563,-25.1963
2012-07-22,15:21,37.64251667,-25.42645833
2012-07-22,09:26:00,37.6334,-25.3977
2012-07-22,14:14:00,37.5985,-25.4856
2012-07-22,10:48,37.63287778,-25.34996111
2012-07-22,09:35:00,37.6261,-25.3968
2012-07-22,11:56,38.363667,-28.473833
2012-07-22,13:36:00,37.6519,-25.2513
2012-07-22,10:03,37.63198333,-25.37941111
2012-07-22,14:12:00,37.6586,-25.2009
2012-07-22,13:12:44,38.35,-28.4
2012-07-22,10:03,37.63198333,-25.37941111
2012-07-22,13:12:44,38.35,-28.4
2012-07-22,15:21,37.64251667,-25.42645833
2012-07-23,09:40:00,37.5377,-25.4915
2012-07-24,14:44,37.63687778,-25.41719444
2012-07-24,10:36,37.57208333,-25.58977222
2012-07-24,13:01:00,37.6523,-25.4044
2012-07-24,10:38,37.54310556,-25.61386667
2012-07-24,10:38,37.54963333,-25.61503333
2012-07-26,15:53,38.392167,-28.349167
2012-07-26,11:11:09,38.35,-28.4
2012-07-27,13:34,38.35,-28.4
2012-07-28,NA,38.1416,-30.10175
2012-07-28,NA,38.09093333,-30.16396667
2012-07-29,10:45,38.36,-28.09
2012-07-29,12:22,38.374167,-28.103333
2012-07-29,10:21:06,38.35,-28.4
2012-07-29,NA,38.21315,-29.72243333
2012-07-29,10:32:00,37.7797,-26.0079
2012-07-30,15:48,38.381333,-28.107333
2012-07-30,16:18,38.381667,-28.047833
2012-07-30,15:46:37,38.5,-28.59
2012-07-30,09:54:00,38.3726,-28.4698
2012-07-30,NA,39.4544,-28.74026667
2012-07-30,10:24:00,38.386,-28.501
2012-07-30,NA,39.14646667,-29.57966667
2012-07-30,20:38,38.3485,-28.209833
2012-07-31,NA,37.89645,-29.81886667
2012-08-01,15:49,38.307667,-28.123167
2012-08-01,10:52:44,38.35,-28.4
2012-08-01,10:34,38.353333,-28.155333
2012-08-01,15:57:00,38.6873,-28.6197
2012-08-01,16:55:00,38.7034,-28.6544
2012-08-01,11:32,37.536025,-25.43420833
2012-08-01,10:34,38.3535,-28.155333
2012-08-01,15:41:31,38.35,-28.4
2012-08-01,10:41,38.3535,-28.161
2012-08-01,11:09:02,38.35,-28.4
2012-08-01,NA,38.2836,-28.29921667
2012-08-01,16:34:00,38.693,-28.6359
2012-08-02,10:22,38.35,-28.4
2012-08-02,15:52,38.365,-28.253333
2012-08-02,10:35:27,38.35,-28.4
2012-08-02,10:16:00,38.3514,-28.6155
2012-08-02,15:46:06,38.35,-28.4
2012-08-02,10:27:00,38.3543,-28.6306
2012-08-03,17:12:46,38.35,-28.4
2012-08-03,09:43:49,38.35,-28.4
2012-08-03,10:15:00,38.6687,-28.6439
2012-08-03,10:15:00,38.6687,-28.6439
2012-08-03,11:26:00,38.6767,-28.6098
2012-08-03,11:26:00,38.6767,-28.6098
2012-08-03,NA,37.9842,-29.71786667
2012-08-03,10:17:00,38.6672,-28.6424
2012-08-03,17:05:05,38.35,-28.4
2012-08-03,09:48:00,38.6507,-28.6583
2012-08-03,17:05:02,38.35,-28.4
2012-08-03,10:41:00,38.6622,-28.6249
2012-08-04,12:26,38.2166,-28.1326
2012-08-04,16:52:00,38.3775,-28.3616
2012-08-04,16:47:30,38.35,-28.4
2012-08-04,12:02,38.217,-28.138
2012-08-04,16:22:00,38.3665,-28.3561
2012-08-04,15:33:45,38.5,-28.59
2012-08-04,09:45:00,38.6599,-28.5536
2012-08-04,15:33:00,38.3655,-28.3318
2012-08-04,16:22:00,38.3665,-28.3561
2012-08-04,10:41:00,38.6716,-28.6338
2012-08-05,NA,37.82075,-30.13266667
2012-08-05,NA,37.82906667,-30.16008333
2012-08-05,NA,38.3582,-29.27773333
2012-08-06,11:08,37.64028889,-25.39123333
2012-08-06,16:40:24,38.35,-28.4
2012-08-06,15:33,37.63361667,-25.20041667
2012-08-06,11:08,37.64028889,-25.39123333
2012-08-06,17:44,38.378333,-28.223333
2012-08-06,15:46:58,38.35,-28.4
2012-08-07,10:09:00,37.6906,-25.2191
2012-08-08,NA,37.9573,-26.3655
2012-08-10,10:30,37.58059499,-25.41060006
2012-08-10,16:27,38.34,-28.1325
2012-08-10,15:25,38.2194,-28.0925
2012-08-10,10:22,38.35,-28.4
2012-08-10,19:12,38.387667,-28.138167
2012-08-10,15:18,37.56094167,-25.39555833
2012-08-10,15:18,37.56094167,-25.39555833
2012-08-10,16:11,38.351667,-28.1205
2012-08-10,10:30,37.58059499,-25.41060006
2012-08-11,09:24:00,37.6715,-25.223
2012-08-11,17:04:00,37.7,-25.2506
2012-08-11,10:43:17,38.35,-28.4
2012-08-11,10:38,38.316167,-28.275833
2012-08-11,15:16,37.65738762,-25.22231766
2012-08-11,17:04:00,37.7,-25.2506
2012-08-11,16:40:00,38.2833,-28.3871
2012-08-11,15:16,37.65738762,-25.22231766
2012-08-11,09:42:00,37.6667,-25.2046
2012-08-11,NA,35.28916667,-26.40833333
2012-08-11,15:16,37.65738762,-25.22231766
2012-08-11,17:34:00,37.6675,-25.2506
2012-08-11,17:04:00,37.7,-25.2506
2012-08-12,15:37,37.568575,-25.64435
2012-08-12,13:48:00,37.6569,-25.2
2012-08-12,16:02,37.55686667,-25.62846667
2012-08-12,10:23:33,38.35,-28.4
2012-08-12,11:09:11,38.35,-28.4
2012-08-14,11:15,37.58655,-25.522475
2012-08-14,09:51:00,37.6026,-25.518
2012-08-14,09:51:00,37.6026,-25.518
2012-08-15,11:00,37.65351667,-25.80936667
2012-08-15,11:00,37.65351667,-25.80936667
2012-08-17,17:02,38.388333,-28.08
2012-08-17,15:50,37.61366667,-25.32465556
2012-08-17,15:35:00,37.6089,-25.1611
2012-08-17,10:22:46,38.35,-28.4
2012-08-18,14:40:00,37.6209,-25.448
2012-08-18,NA,38.47661667,-26.74533333
2012-08-18,13:37:00,37.5921,-25.4793
2012-08-18,10:19:00,37.5141,-25.5809
2012-08-18,13:25:00,37.623,-25.479
2012-08-18,14:38:00,37.6228,-25.451
2012-08-18,14:42,37.62155,-25.43039167
2012-08-18,09:51:00,37.5569,-25.3519
2012-08-19,11:00:00,37.5605,-25.5124
2012-08-19,11:46:00,38.307,-28.3474
2012-08-19,10:57,37.59805,-25.55501667
2012-08-19,10:53:05,38.35,-28.4
2012-08-19,14:43:00,37.5669,-25.4287
2012-08-19,11:46:00,38.307,-28.3474
2012-08-19,10:57,37.59805,-25.55501667
2012-08-19,11:27,37.59736111,-25.52183333
2012-08-19,14:43:00,37.5664,-25.4269
2012-08-19,11:23,37.597575,-25.52693333
2012-08-19,10:37:00,37.5489,-25.514
2012-08-19,14:53,37.55972778,-25.41560556
2012-08-19,10:57:00,38.308,-28.3145
2012-08-20,15:47:00,38.2428,-28.4136
2012-08-20,16:52:00,38.2379,-28.4504
2012-08-20,16:52:00,38.2379,-28.4504
2012-08-20,14:35:15,38.35,-28.4
2012-08-20,16:03:00,38.2551,-28.4383
2012-08-21,15:03,37.65313333,-25.4497
2012-08-21,15:03,37.65313333,-25.4497
2012-08-21,10:50,37.62719633,-25.4839012
2012-08-21,10:50,37.62719633,-25.4839012
2012-08-21,14:19:00,37.652,-25.4186
2012-08-22,10:21,37.57595833,-25.60685
2012-08-22,10:22:00,37.57,-25.608
2012-08-22,16:26,37.603575,-25.74635833
2012-08-22,10:54,37.68248333,-25.63335556
2012-08-22,10:54,37.68248333,-25.63335556
2012-08-22,10:21,37.57595833,-25.60685
2012-08-22,16:27,37.60375833,-25.74515833
2012-08-22,16:02,37.59115,-25.75748333
2012-08-22,10:22:00,37.57,-25.608
2012-08-22,10:22:00,37.57,-25.608
2012-08-23,16:14:26,38.35,-28.4
2012-08-24,16:21,37.63426667,-25.84495
2012-08-24,16:21,37.63426667,-25.84495
2012-08-24,11:32:18,38.35,-28.4
2012-08-25,12:34:45,38.35,-28.4
2012-08-25,13:51:00,37.6506,-25.5007
2012-08-25,13:19:00,37.6504,-25.4673
2012-08-25,10:45,37.61591667,-25.82725
2012-08-25,18:12:00,37.6206,-25.5843
2012-08-25,14:28,37.67243333,-25.51200833
2012-08-25,10:45,37.61591667,-25.82725
2012-08-25,11:36:49,38.35,-28.4
2012-08-25,14:40,37.66599167,-25.51140833
2012-08-25,12:45:33,38.35,-28.4
2012-08-27,09:22:00,37.6324,-25.3984
2012-08-27,10:59,37.6095,-25.36195
2012-08-27,10:45,37.61323333,-25.37508333
2012-08-27,10:59,37.6095,-25.36195
2012-08-28,09:44:00,37.6536,-25.3125
2012-08-28,14:34:00,37.6238,-25.5675
2012-08-28,10:34:00,37.6404,-25.2814
2012-08-28,10:43,37.61696667,-25.52533333
2012-08-28,14:37,37.62575,-25.56926667
2012-08-28,10:34:00,37.6404,-25.2814
2012-08-31,10:48:00,37.6388,-25.471
2012-08-31,10:51,37.63191667,-25.47318333
2012-08-31,10:48:00,37.6388,-25.471
2012-09-01,11:21,37.58815,-25.76500833
2012-09-02,09:30:00,37.4307,-25.5242
2012-09-02,13:01:17,38.35,-28.4
2012-09-02,13:03:47,38.35,-28.4
2012-09-02,10:21:00,37.5798,-25.535
2012-09-02,11:52:06,38.35,-28.4
2012-09-02,11:19,37.57365833,-25.56774167
2012-09-02,09:34:00,37.5961,-25.5181
2012-09-02,11:19,37.57365833,-25.56774167
2012-09-03,10:26,38.393333,-28.351833
2012-09-03,16:53:42,38.5,-28.59
2012-09-04,11:37,38.299444,-28.237222
2012-09-04,10:46,38.313167,-28.28633
2012-09-04,10:27,38.311667,-28.3
2012-09-04,13:25:00,37.6434,-25.3994
2012-09-04,16:53,38.290667,-28.082833
2012-09-04,10:56:43,38.35,-28.4
2012-09-04,10:00:00,37.5783,-25.465
2012-09-05,11:29:48,38.35,-28.4
2012-09-07,14:24:00,37.6311,-25.2419
2012-09-07,14:33:00,37.8033,-25.9885
2012-09-07,NA,38.328667,-28.285167
2012-09-07,10:35,38.347833,-28.265833
2012-09-08,11:01:49,38.35,-28.4
2012-09-08,11:00,37.61591667,-25.37223333
2012-09-08,11:07:00,37.6009,-25.3669
2012-09-08,11:00,37.61591667,-25.37223333
2012-09-11,NA,32.79732,-16.52207
2012-09-13,11:14:00,38.697,-28.7296
2012-09-13,11:33:00,38.7078,-28.739
2012-09-13,NA,38.5,-28.59
2012-09-15,15:47:20,38.35,-28.4
2012-09-16,10:36:00,37.6774,-25.7888
2012-09-16,10:36:00,37.6774,-25.7888
2012-09-16,10:38,37.67829167,-25.78949167
2012-09-17,10:19:00,37.6115,-25.4224
2012-09-23,09:37:00,37.5979,-25.4987
2012-09-23,09:41:00,37.5963,-25.4917
2012-09-23,10:45,37.56046667,-25.4911
2012-09-23,10:03:00,37.5887,-25.5085
2012-09-23,10:45,37.56046667,-25.4911
2012-09-25,10:38,37.62725,-25.69067222
2012-09-25,11:25,37.61845,-25.699425
2012-09-25,10:38,37.62725,-25.69067222
2012-09-25,10:55,37.62795,-25.71
2012-09-25,11:20,37.62266667,-25.70286667
2012-09-25,11:20,37.62266667,-25.70286667
2012-09-26,10:18,37.55576136,-25.47182178
2012-09-26,09:52,37.57577778,-25.47922222
2012-09-26,10:18,37.55576136,-25.47182178
2012-09-26,09:52,37.57577778,-25.47922222
2012-09-26,10:32:00,37.5531,-25.4698
2012-09-29,14:01:00,37.5841,-25.2836
2012-09-29,14:43:00,37.5842,-25.1839
2012-09-29,14:56:00,37.6,-25.2343
2012-09-29,10:42:00,37.6003,-25.3338
2012-09-30,10:32:00,37.5009,-25.1669
2012-10-03,10:41:00,37.5976,-25.6507
2012-10-03,17:48,37.46768333,-25.65875833
2012-10-03,10:42,37.596725,-25.64981667
2012-10-03,10:45:00,37.5955,-25.6491
2012-10-03,09:54,37.61316667,-25.66618333
2012-10-09,12:22,37.62081667,-25.2716
2012-10-09,11:53,37.639675,-25.7739
2012-10-09,12:00,37.64541667,-25.2738
2012-10-09,12:22,37.62081667,-25.2716
2012-10-10,10:53,37.53771667,-25.56885833
2012-10-12,10:54,37.57848333,-25.63441667
2012-10-14,09:59,37.64176667,-25.44363333
2012-10-14,10:57,37.58103333,-25.4876
2012-10-14,10:37,37.569025,-25.49245833
2012-10-14,10:50,37.57473333,-25.48443333
2012-10-14,10:37,37.569025,-25.49245833
2012-10-14,11:12,37.56951667,-25.4769
2012-10-14,10:39:00,37.6475,-25.4275
2012-10-14,10:56,37.576975,-25.48435833
2012-10-14,10:46,37.56554167,-25.47925833
2012-10-15,11:08,37.5863,-25.31623333
2012-10-15,10:49:00,37.5674,-25.3436
2012-10-15,12:00,37.56675,-25.31071667
2012-10-15,10:18:00,37.5671,-25.3009
2012-10-16,10:52,37.58305,-25.38820833
2012-10-16,10:52,37.58305,-25.38820833
2012-10-16,09:18:00,37.5757,-25.4351
2012-10-16,10:53,37.58115833,-25.385425
2012-10-16,09:18:00,37.5757,-25.4351
2012-10-16,10:25:00,37.6255,-25.3912
2012-10-19,09:16:00,37.6176,-25.4168
2012-10-19,10:14:00,37.65,-25.434
2012-11-03,17:00:00+00:00,30.0024,-14.7895
2012-11-06,17:00:00+00:00,23.3783,-20.2613
2012-11-08,11:17,37.68223333,-25.307975
2012-11-08,11:05,37.67319167,-25.31775
2012-11-09,10:57,37.64247884,-25.35229482
2012-11-09,14:27,37.64476667,-25.47415833
2012-11-09,10:57,37.64247884,-25.35229482
2012-11-09,15:07,37.6319,-25.47580833
2012-11-09,10:38,37.6349,-25.33833333
2012-11-09,10:38,37.6349,-25.33833333
2012-11-09,14:15,37.65421667,-25.47132778
2012-11-09,14:35,37.64363333,-25.47025
2012-11-10,11:10,37.54874167,-25.55550833
2012-11-11,10:07,37.5585,-25.6009
2012-11-11,09:55,37.54403333,-25.56111667
2012-11-11,10:14,37.56178333,-25.5928
2012-12-24,11:21,37.6166,-25.39196667
2012-12-24,11:21,37.6166,-25.39196667
2012-12-24,11:15,37.62201667,-25.38339167
2012-12-29,10:47,37.57888333,-25.31125
2012-12-29,11:21,37.58633333,-25.2992
2012-12-29,10:53,37.57951111,-25.304
2013-01-24,NA,38.5,-28.59
2013-01-24,NA,38.5,-28.59
2013-01-31,NA,38.5,-28.59
2013-03-02,15:05,37.6191,-25.17645
2013-03-02,15:05,37.6191,-25.17645
2013-04-05,16:55:00,38.6711,-28.7266
2013-04-19,17:28:40,32.6,-16.9
2013-04-23,15:05:34,38.35,-28.4
2013-04-23,14:44:21,38.35,-28.4
2013-04-23,12:37:35,38.35,-28.4
2013-04-23,13:29:01,38.35,-28.4
2013-04-23,13:34:31,38.35,-28.4
2013-05-03,10:46:00,38.674,-28.7546
2013-05-03,10:46:00,38.674,-28.7546
2013-05-03,10:06:00,38.6603,-28.7205
2013-05-07,15:15:00,37.6869,-25.7422
2013-05-07,11:34,37.70664167,-25.70543333
2013-05-07,11:34,37.70664167,-25.70543333
2013-05-07,11:40:00,38.3001,-28.4325
2013-05-07,11:40:00,38.3001,-28.4325
2013-05-07,09:55:00,37.6591,-25.7316
2013-05-07,09:16:00,37.6514,-25.3853
2013-05-07,09:16:00,37.6514,-25.3853
2013-05-09,10:25:00,38.4213,-28.4589
2013-05-09,10:25:00,38.4213,-28.4589
2013-05-10,15:26,37.63063333,-25.62868333
2013-05-12,14:32,37.65708333,-25.43716667
2013-05-14,NA,37.5656,-25.85965
2013-05-14,NA,37.228,-25.59211667
2013-05-16,NA,37.38961667,-25.11055
2013-05-17,11:52,38.3687,-28.1425
2013-05-17,10:02:05,38.35,-28.4
2013-05-18,10:38:34,38.35,-28.4
2013-05-18,10:38:41,38.35,-28.4
2013-05-19,NA,37.37236667,-24.40746667
2013-05-20,10:50,38.3709,-28.2852
2013-05-20,10:33,38.3904,-28.3012
2013-05-20,10:23:00,38.3915,-28.3003
2013-05-20,10:38:00,38.3733,-28.2846
2013-05-20,10:23:00,38.3915,-28.3003
2013-05-20,NA,38.19838333,-28.82796667
2013-05-20,10:23,38.3915,-28.3003
2013-05-20,10:23:00,38.3915,-28.3003
2013-05-20,10:55:00,38.3666,-28.284
2013-05-21,NA,38.75568333,-29.98286667
2013-05-21,09:58:00,37.6068,-25.5218
2013-05-21,10:52,37.62115833,-25.56018333
2013-05-21,10:52,37.62115833,-25.56018333
2013-05-21,15:02,37.61141667,-25.52705
2013-05-22,09:45:00,37.6042,-25.2903
2013-05-22,17:04,38.3383,-28.313
2013-05-22,15:41,38.3241,-28.2633
2013-05-22,09:45:00,37.6042,-25.2903
2013-05-22,NA,38.4097,-28.50998333
2013-05-23,NA,38.30108333,-29.59033333
2013-05-23,11:14,37.5995,-25.511325
2013-05-23,15:22,37.66022778,-25.86463333
2013-05-23,12:26,38.7318,-28.5858
2013-05-23,10:27,37.59140833,-25.5598
2013-05-23,12:26:00,38.7318,-28.5858
2013-05-24,11:25,38.3467,-28.3863
2013-05-24,16:39,38.3496,-28.4723
2013-05-24,NA,38.33611667,-28.20798333
2013-05-24,13:58:03,38.4041,-28.511783
2013-05-24,12:40:50,38.361633,-28.4216
2013-05-24,16:27:00,38.3709,-28.4692
2013-05-24,11:40:00,38.3546,-28.4035
2013-05-24,10:25,38.3316,-28.3
2013-05-24,16:58,38.3585,-28.4893
2013-05-24,15:22:00,38.4041,-28.5117
2013-05-24,17:05,38.3671,-28.4985
2013-05-24,16:52,38.3626,-28.3131
2013-05-24,08:31:32,38.345317,-28.385633
2013-05-24,12:54:16,38.354633,-28.40355
2013-05-24,12:00:00,38.3616,-28.4216
2013-05-24,11:15:00,38.3453,-28.3856
2013-05-25,17:30:00,38.6011,-28.3358
2013-05-25,16:48:38,38.35,-28.4
2013-05-25,17:30,38.6011,-28.3358
2013-05-25,NA,38.71215,-28.59591667
2013-05-25,17:30:00,38.6011,-28.3358
2013-05-25,15:56:00,38.5726,-28.2744
2013-05-25,10:25:18,38.35,-28.4
2013-05-25,16:55:00,38.5936,-28.2956
2013-05-25,15:04,38.3488,-28.2463
2013-05-26,12:05:00,38.3901,-28.4905
2013-05-26,10:37:00,38.3638,-28.3174
2013-05-26,12:24:00,38.4013,-28.4934
2013-05-26,10:37:00,38.3638,-28.3174
2013-05-28,09:54:00,38.345,-28.4479
2013-05-28,10:15:58,38.35,-28.4
2013-05-28,NA,38.31058333,-28.3475
2013-05-28,09:43:00,38.3629,-28.4504
2013-05-28,11:08:00,38.3532,-28.3842
2013-05-28,10:39:00,38.3593,-28.4085
2013-05-28,10:47:44,38.35,-28.4
2013-05-28,09:51:45,38.35,-28.4
2013-05-28,10:28:00,38.3645,-28.4133
2013-05-28,11:01:00,38.3578,-28.3933
2013-05-29,15:04,38.3488,-28.2463
2013-05-30,NA,37.5974,-30.73408333
2013-05-30,09:25:00,37.6507,-25.4346
2013-05-30,NA,38.27585,-26.62133333
2013-05-31,09:13:00,38.4621,-28.7354
2013-05-31,10:17:00,38.48,-28.7789
2013-05-31,09:06:00,38.4576,-28.7276
2013-05-31,09:56:00,38.4822,-28.7617
2013-05-31,10:45:00,38.4776,-28.8052
2013-05-31,09:25:00,38.4713,-28.7408
2013-05-31,09:13:00,38.4621,-28.7354
2013-05-31,13:54:37,38.35,-28.4
2013-05-31,14:10,38.35,-28.4
2013-05-31,10:11,37.6406,-25.6402
2013-05-31,10:38:00,38.4715,-28.7968
2013-05-31,09:06:00,38.4576,-28.7276
2013-05-31,10:38:00,38.4715,-28.7968
2013-05-31,10:06:00,37.6406,-25.6402
2013-05-31,11:20,37.61705,-25.61705
2013-06-01,11:33,38.3984,-28.499
2013-06-01,11:18:00,38.3984,-28.4911
2013-06-01,NA,38.3279,-28.2515
2013-06-01,10:07:00,38.393,-28.4527
2013-06-01,11:32:00,38.3984,-28.499
2013-06-01,NA,37.8841,-30.66743333
2013-06-01,10:33:00,38.3908,-28.4503
2013-06-01,10:45:37,38.5,-28.59
2013-06-02,16:20:04,38.5,-28.59
2013-06-02,11:38:00,38.333,-28.2888
2013-06-02,15:22:00,38.6738,-28.6368
2013-06-02,15:17:00,38.6755,-28.6504
2013-06-02,15:53:00,38.6785,-28.6222
2013-06-02,15:42:57,38.5,-28.59
2013-06-02,11:10:00,38.348,-28.3125
2013-06-02,11:51,38.329,-28.2416
2013-06-02,11:51:00,38.313,-28.2849
2013-06-02,12:42:52,38.333017,-28.28885
2013-06-02,16:16:00,38.6771,-28.6089
2013-06-02,15:53:00,38.6785,-28.6222
2013-06-02,17:03,38.3533,-28.0416
2013-06-02,18:18:31,38.35,-28.4
2013-06-02,15:42:53,38.5,-28.59
2013-06-02,15:27:00,38.6789,-28.6427
2013-06-02,11:12:00,38.3448,-28.3105
2013-06-02,NA,37.57985,-30.73556667
2013-06-03,10:57,38.3443,-28.126
2013-06-03,10:57,38.2086,-28.0063
2013-06-05,17:17:00,38.6337,-28.5445
2013-06-05,16:23:00,38.661,-28.5512
2013-06-07,12:31:43,38.35,-28.4
2013-06-07,14:45:00,37.6558,-25.3401
2013-06-07,14:04:04,38.35,-28.4
2013-06-07,16:07,38.7767,-28.7548
2013-06-07,16:07:00,38.7767,-28.7548
2013-06-07,13:29:26,38.35,-28.4
2013-06-08,NA,39.02746667,-30.89301667
2013-06-08,NA,39.04121667,-30.93263333
2013-06-10,15:33,38.3498,-28.2298
2013-06-10,NA,38.49516667,-28.03078333
2013-06-12,11:43:00,38.3849,-28.5379
2013-06-13,11:29,38.3523,-28.3296
2013-06-14,15:22,37.57458889,-25.39867778
2013-06-14,10:24:00,37.6302,-25.3936
2013-06-14,11:27,37.60155833,-25.376625
2013-06-14,14:29:00,37.5866,-25.3582
2013-06-14,14:18:00,37.6195,-25.5205
2013-06-14,11:45,37.60915833,-25.37976667
2013-06-14,14:18:00,37.6195,-25.5205
2013-06-14,15:45,37.57875833,-25.411325
2013-06-14,11:27,37.60155833,-25.376625
2013-06-15,09:59:00,37.6028,-25.456
2013-06-15,09:53,37.61126667,-25.54705
2013-06-15,09:53,37.61126667,-25.54705
2013-06-15,10:37:00,37.5879,-25.5449
2013-06-15,10:11,37.6028,-25.456
2013-06-15,09:59:00,37.6028,-25.456
2013-06-16,15:38,37.6686,-25.28796667
2013-06-16,14:42:00,37.6673,-25.3177
2013-06-16,16:00,37.62646111,-25.25620556
2013-06-16,15:15,37.665025,-25.29081667
2013-06-16,15:15,37.665025,-25.29081667
2013-06-16,14:42:00,37.6673,-25.3177
2013-06-16,14:40:00,37.6598,-25.3177
2013-06-16,15:28,37.669375,-25.28661667
2013-06-16,13:44:00,37.6598,-25.4056
2013-06-17,14:03:09,38.5,-28.59
2013-06-17,10:08:45,38.5,-28.59
2013-06-17,11:22:34,38.35,-28.4
2013-06-17,NA,38.153,-26.30283333
2013-06-18,12:07,38.3083,-28.0133
2013-06-19,16:35,38.2183,-28.2333
2013-06-19,15:33,37.73271667,-25.935575
2013-06-19,NA,37.60581667,-30.61513333
2013-06-19,09:40:00,38.3946,-28.4718
2013-06-19,09:40:00,38.3946,-28.4718
2013-06-20,17:18:09,38.35,-28.4
2013-06-20,17:15:54,38.35,-28.4
2013-06-20,10:46,37.5514,-25.1739
2013-06-20,10:00:07,38.5,-28.59
2013-06-20,14:39:00,37.5725,-25.1216
2013-06-20,NA,37.56611667,-30.75296667
2013-06-20,10:21:00,38.3815,-28.6157
2013-06-20,09:58:00,38.3678,-28.5819
2013-06-20,10:45:00,37.5514,-25.1739
2013-06-20,09:58:00,38.3678,-28.5819
2013-06-21,14:29:00,38.404,-28.5169
2013-06-21,11:33,38.365,-28.41
2013-06-21,16:22,37.64088333,-25.39007778
2013-06-21,11:08,37.64520833,-25.31286667
2013-06-21,16:15,37.63110833,-25.39165
2013-06-22,15:53:43,38.5,-28.59
2013-06-22,10:26:49,38.35,-28.4
2013-06-22,13:21,38.3208,-28.3465
2013-06-22,09:23:00,38.388,-28.444
2013-06-22,10:05:00,38.3679,-28.4144
2013-06-22,10:20:00,38.3762,-28.4129
2013-06-22,10:15:00,38.3732,-28.4184
2013-06-22,10:53:00,38.3454,-28.422
2013-06-22,NA,38.51158333,-29.11298333
2013-06-23,12:52:00,38.5699,-28.8798
2013-06-23,12:52:00,38.5699,-28.8798
2013-06-23,10:46,37.6175,-25.35681667
2013-06-23,10:46,37.6175,-25.35681667
2013-06-23,11:33:00,38.5697,-28.9266
2013-06-23,12:26:00,38.5827,-28.9596
2013-06-23,11:12,37.605,-25.3503
2013-06-23,11:00:00,38.5514,-28.9106
2013-06-23,12:52:00,38.5699,-28.8798
2013-06-23,11:13,37.603075,-25.34839167
2013-06-24,10:23:51,38.5,-28.59
2013-06-24,09:45:00,38.4783,-28.6806
2013-06-28,11:13:50,38.35,-28.4
2013-06-28,09:30:00,38.379,-28.34
2013-06-29,13:35:59,38.35,-28.4
2013-06-29,10:34,38.32,-28.33
2013-06-30,13:30:06,38.35,-28.4
2013-06-30,11:33,37.66414167,-25.38823333
2013-06-30,15:18:00,38.4419,-28.6022
2013-06-30,10:15:00,37.6682,-25.3382
2013-06-30,15:18:00,38.4419,-28.6022
2013-06-30,16:12,38.34417,-28.3452
2013-06-30,11:33,37.66414167,-25.38823333
2013-06-30,11:49,38.375,-28.4683
2013-06-30,10:30:00,37.6837,-25.337
2013-07-01,NA,38.37,-28.19
2013-07-01,11:22,38.305,-28.25
2013-07-01,11:30:00,38.3447,-28.3836
2013-07-01,10:23,38.3216,-28.225
2013-07-01,11:30,38.3033,-28.27
2013-07-01,10:49:00,38.3409,-28.3548
2013-07-01,10:49:00,38.3409,-28.3548
2013-07-01,10:34:41,38.35,-28.4
2013-07-02,09:56:00,38.3874,-28.4412
2013-07-02,14:04:50,38.35,-28.4
2013-07-02,10:18,38.3212,-28.341
2013-07-02,10:12:02,38.5,-28.59
2013-07-02,10:20:00,38.3778,-28.4348
2013-07-02,10:44,38.3175,-28.355
2013-07-02,NA,37.98386667,-25.51035
2013-07-03,13:59:47,38.35,-28.4
2013-07-03,14:08:04,38.35,-28.4
2013-07-03,NA,39.42443333,-31.02531667
2013-07-03,10:08:00,38.7209,-28.6558
2013-07-03,11:02:00,38.7435,-28.7139
2013-07-03,NA,38.72433333,-26.7424
2013-07-04,15:43:01,32.6,-16.9
2013-07-04,11:59:19,38.35,-28.4
2013-07-04,09:47:00,38.4634,-28.6344
2013-07-04,14:04:00,37.6594,-25.2611
2013-07-04,10:50:00,38.4849,-28.6581
2013-07-04,10:08:00,38.4782,-28.632
2013-07-04,10:04:00,38.4765,-28.6386
2013-07-04,14:00:00,37.6574,-25.2581
2013-07-04,13:10:00,37.6597,-25.2619
2013-07-04,14:00:00,37.6574,-25.2581
2013-07-04,11:11:00,38.4852,-28.6262
2013-07-04,09:47:00,38.4634,-28.6344
2013-07-04,13:10:00,37.6597,-25.2619
2013-07-04,10:50:00,38.4849,-28.6581
2013-07-05,11:51:00,38.4112,-28.6743
2013-07-05,11:20,38.412,-28.5945
2013-07-05,09:32,38.4097,-28.5297
2013-07-05,11:28:31,38.5,-28.59
2013-07-05,18:20:00,38.4424,-28.6637
2013-07-05,11:20:00,38.412,-28.5945
2013-07-05,10:32,38.4283,-28.5612
2013-07-05,09:45:16,38.5,-28.59
2013-07-06,17:41:00,38.7107,-28.8631
2013-07-06,11:08,37.63153333,-25.71546667
2013-07-06,10:58,37.63418333,-25.723
2013-07-06,10:58,37.63418333,-25.723
2013-07-06,10:47,37.62694167,-25.71118333
2013-07-06,10:16,37.632275,-25.72761667
2013-07-06,14:53,37.60082778,-25.74021111
2013-07-07,10:55:00,37.5418,-25.5065
2013-07-08,15:22:00,38.6844,-28.5702
2013-07-08,10:27:00,38.3768,-28.387
2013-07-08,13:30:00,37.5988,-25.4881
2013-07-08,16:14,38.3343,-28.1836
